id	description	type	source	language
INBO_RL_PLA_2006_VAL_819	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_82	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_820	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_821	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	heathlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_822	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	eurytopic	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_823	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_824	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	heathlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_825	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_826	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_827	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_828	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_829	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	shrubs	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_83	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_830	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_831	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_832	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_833	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_834	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_835	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_836	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
