speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
4304721,"Euconulus fulvus (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"4304721: Euconulus fulvus (O.F.Müller, 1774)"
4308800,"Bembidion fumigatum (Duftschmid, 1812)",SPECIES,ACCEPTED,Animalia,"4308800: Bembidion fumigatum (Duftschmid, 1812)"
4308838,Chrysolina haemoptera (Stephens),SPECIES,ACCEPTED,Animalia,4308838: Chrysolina haemoptera (Stephens)
4315718,"Gammarus aequicauda (Martynov, 1931)",SPECIES,ACCEPTED,Animalia,"4315718: Gammarus aequicauda (Martynov, 1931)"
4317724,"Spelaeocamptus spelaeus (Chappuis, 1925)",SPECIES,ACCEPTED,Animalia,"4317724: Spelaeocamptus spelaeus (Chappuis, 1925)"
4318687,"Bryocamptus tauricus (Borutzky, 1930)",SPECIES,ACCEPTED,Animalia,"8356419: Bryocamptus tauricus Borutzky, 1930"
4326992,"Speocyclops troglodytes (Chappuis, 1923)",SPECIES,ACCEPTED,Animalia,"4326992: Speocyclops troglodytes (Chappuis, 1923)"
4331595,"Centropages ponticus Karavaev, 1895",SPECIES,ACCEPTED,Animalia,"4331595: Centropages ponticus Karavaev, 1895"
4332426,"Arctodiaptomus salinus (Daday, 1885)",SPECIES,ACCEPTED,Animalia,"4332426: Arctodiaptomus salinus (Daday, 1885)"
4343944,"Allostoma catinosum (Beklemischev, 1927) Mack Fira, 1974",SPECIES,ACCEPTED,Animalia,"6477515: Allostoma catinosa (Beklemischev, 1927)"
4344305,"Promesostoma bilineatum Pereyaslawzewa, 1892",SPECIES,ACCEPTED,Animalia,"4344305: Promesostoma bilineatum Pereyaslawzewa, 1892"
4344309,"Promesostoma maculosum Ax, 1956",SPECIES,ACCEPTED,Animalia,"4344309: Promesostoma maculosum Ax, 1956"
4344478,"Proschizorhynchus gullmarensis Karling, 1950",SPECIES,ACCEPTED,Animalia,"4344478: Proschizorhynchus gullmarensis Karling, 1950"
4346536,"Heterocephalobus elongatus (de Man, 1880)",SPECIES,ACCEPTED,Animalia,"4346536: Heterocephalobus elongatus (de Man, 1880)"
4346538,"Panagrolaimus rigidus (Schneider, 1866)",SPECIES,ACCEPTED,Animalia,"4346538: Panagrolaimus rigidus (Schneider, 1866)"
4346564,"Aglenchus agricola (de Man, 1884) Andrássy, 1954",SPECIES,ACCEPTED,Animalia,"4346564: Aglenchus agricola (de Man, 1884) Andrássy, 1954"
4347139,"Prismatolaimus leptolaimus Andrássy, 1968",SPECIES,ACCEPTED,Animalia,"4347139: Prismatolaimus leptolaimus Andrássy, 1968"
4348576,"Geomonhystera villosa (Bütschli, 1873) Andrássy, 1981",SPECIES,ACCEPTED,Animalia,"4348576: Geomonhystera villosa (Bütschli, 1873) Andrássy, 1981"
4349391,"Alaimus meyli Andrássy, 1961",SPECIES,ACCEPTED,Animalia,"4349391: Alaimus meyli Andrássy, 1961"
4349410,"Eudorylaimus carteri (Bastian, 1865)",SPECIES,ACCEPTED,Animalia,"4349410: Eudorylaimus carteri (Bastian, 1865)"
4349478,"Tripyla filicaudata de Man, 1880",SPECIES,ACCEPTED,Animalia,"4349478: Tripyla filicaudata de Man, 1880"
4352332,"Phoenicopterus roseus Pallas, 1811",SPECIES,ACCEPTED,Animalia,"4352332: Phoenicopterus roseus Pallas, 1811"
4361146,"Aporrhais pespelecani (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"6490065: Aporrhais pespelicani (Linnaeus, 1758)"
4361870,"Ecrobia ventrosa (Montagu, 1803)",SPECIES,ACCEPTED,Animalia,"4361869: Ventrosia ventrosa (Montagu, 1803)"
4363583,"Rapana venosa (Valenciennes, 1846)",SPECIES,ACCEPTED,Animalia,"4363583: Rapana venosa (Valenciennes, 1846)"
4371470,"Lentidium mediterraneum (O.G.Costa, 1830)",SPECIES,ACCEPTED,Animalia,"4371470: Lentidium mediterraneum (O.G.Costa, 1830)"
4372509,"Monodacna colorata (Eichwald, 1829)",SPECIES,ACCEPTED,Animalia,"4372509: Monodacna colorata (Eichwald, 1829) | 7533977: Hypanis angusticostata (Borcea, 1926)"
4374772,"Unio pictorum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4374772: Unio pictorum (Linnaeus, 1758)"
4375570,Cymbomonas tetramitiformis J.Schiller,SPECIES,ACCEPTED,Plantae,4375570: Cymbomonas tetramitiformis J.Schiller
4388646,"Coreus marginatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4388646: Coreus marginatus (Linnaeus, 1758) | 4388647: Coreus marginatus marginatus"
4388683,"Centrocoris variegatus Kolenati, 1845",SPECIES,ACCEPTED,Animalia,"4388683: Centrocoris variegatus Kolenati, 1845"
4390078,"Gonocerus juniperi Herrich-Schäffer, 1839",SPECIES,ACCEPTED,Animalia,"4390078: Gonocerus juniperi Herrich-Schäffer, 1839"
4390084,"Gonocerus acuteangulatus (Goeze, 1778)",SPECIES,ACCEPTED,Animalia,"4390084: Gonocerus acuteangulatus (Goeze, 1778)"
4391506,"Ceraleptus lividus Stein, 1858",SPECIES,ACCEPTED,Animalia,"4391506: Ceraleptus lividus Stein, 1858"
4391510,"Ceraleptus obtusus (Brullé, 1839)",SPECIES,ACCEPTED,Animalia,"4391510: Ceraleptus obtusus (Brullé, 1839)"
4391547,"Coriomeris scabricornis (Panzer, 1805)",SPECIES,ACCEPTED,Animalia,4391548: Coriomeris scabricornis scabricornis
4391587,"Arenocoris fallenii (Schilling, 1829)",SPECIES,ACCEPTED,Animalia,"4391587: Arenocoris fallenii (Schilling, 1829)"
4391663,"Bathysolen nubilus (Fallén, 1807)",SPECIES,ACCEPTED,Animalia,"4391663: Bathysolen nubilus (Fallén, 1807)"
4391872,"Brachycarenus tigrinus (Schilling, 1829)",SPECIES,ACCEPTED,Animalia,"4391872: Brachycarenus tigrinus (Schilling, 1829)"
4391874,"Corizus hyoscyami (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4391874: Corizus hyoscyami (Linnaeus, 1758)"
4391944,"Chorosoma schillingii (Schilling, 1829)",SPECIES,ACCEPTED,Animalia,"4391944: Chorosoma schillingii (Schilling, 1829)"
4392756,"Anechura bipunctata (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"4392756: Anechura bipunctata (Fabricius, 1781)"
4393034,"Forficula smyrnensis Audinet-Serville, 1838",SPECIES,ACCEPTED,Animalia,"4393034: Forficula smyrnensis Audinet-Serville, 1838"
4402734,"Gampsocleis schelkovnikovae Adelung, 1916",SPECIES,ACCEPTED,Animalia,"4402734: Gampsocleis schelkovnikovae Adelung, 1916"
4402786,"Tessellana carinata (Berland & Chopard, 1922)",SPECIES,ACCEPTED,Animalia,"4402786: Tessellana carinata (Berland & Chopard, 1922)"
4402879,"Roeseliana roeselii (Hagenbach, 1822)",SPECIES,ACCEPTED,Animalia,"4402879: Roeseliana roeselii (Hagenbach, 1822)"
4407513,"Anisoplia austriaca (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"4407513: Anisoplia austriaca (Herbst, 1783)"
4408498,"Crex crex (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4408498: Crex crex (Linnaeus, 1758)"
4408732,"Luscinia svecica (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4408732: Luscinia svecica (Linnaeus, 1758) | 6090361: Luscinia svecica cyanecula (Meisner, 1804)"
4408759,"Saxicola rubicola (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"4408759: Saxicola rubicola (Linnaeus, 1766) | 6088899: Saxicola torquatus rubicola (Linnaeus, 1766) | 8248237: Saxicola rubicola rubicola"
4408796,"Ptyonoprogne rupestris (Scopoli, 1769)",SPECIES,ACCEPTED,Animalia,"4408796: Ptyonoprogne rupestris (Scopoli, 1769)"
4408827,"Phylloscopus orientalis (C.L.Brehm, 1855)",SPECIES,ACCEPTED,Animalia,"4408827: Phylloscopus orientalis (C.L.Brehm, 1855)"
4409131,"Castor fiber Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4409131: Castor fiber Linnaeus, 1758"
4409627,"Gobio carpathicus Vladykov, 1925",SPECIES,ACCEPTED,Animalia,"6166855: Gobio gobio carpathicus Vladykov, 1925"
4409628,"Gobio gobio (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4409628: Gobio gobio (Linnaeus, 1758)"
4409634,"Gobio obtusirostris Valenciennes, 1842",SPECIES,ACCEPTED,Animalia,"4409634: Gobio obtusirostris Valenciennes, 1842"
4409641,"Leuciscus leuciscus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4409641: Leuciscus leuciscus (Linnaeus, 1758)"
4409643,"Leuciscus idus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4409643: Leuciscus idus (Linnaeus, 1758)"
4409653,"Phoxinus phoxinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4409653: Phoxinus phoxinus (Linnaeus, 1758)"
4410291,"Octodrilus transpadanus (Rosa, 1884)",SPECIES,ACCEPTED,Animalia,"4410291: Octodrilus transpadanus (Rosa, 1884)"
4410494,"Fitzingeria platyura (Fitzinger, 1833)",SPECIES,ACCEPTED,Animalia,"9246290: Fitzingeria platyura depressa Rosa, 1893"
4410657,"Lumbricus terrestris Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4410657: Lumbricus terrestris Linnaeus, 1758"
4410702,"Aporrectodea georgii (Michaelsen, 1890)",SPECIES,ACCEPTED,Animalia,"4410702: Aporrectodea georgii (Michaelsen, 1890)"
4410827,"Aporrectodea dubiosa (Örley, 1881)",SPECIES,ACCEPTED,Animalia,"9325856: Aporrectodea dubiosa pontica (Pop, 1938)"
4410938,"Allolobophora chlorotica (Savigny, 1826)",SPECIES,ACCEPTED,Animalia,"4410938: Allolobophora chlorotica (Savigny, 1826)"
4411067,"Haemopis sanguisuga (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4411067: Haemopis sanguisuga (Linnaeus, 1758)"
4416627,"Bathynella plesai Serban, 1971",SPECIES,ACCEPTED,Animalia,"4416627: Bathynella plesai Serban, 1971"
4416631,"Bathynella motrensis Serban, 1971",SPECIES,ACCEPTED,Animalia,"4416631: Bathynella motrensis Serban, 1971"
4416632,"Bathynella orghidani Serban, 1989",SPECIES,ACCEPTED,Animalia,"4416632: Bathynella orghidani Serban, 1989"
4416634,"Bathynella vaducrisensis Serban, 1975",SPECIES,ACCEPTED,Animalia,"4416634: Bathynella vaducrisensis Serban, 1975"
4416638,"Bathynella paranatans Serban, 1971",SPECIES,ACCEPTED,Animalia,"4416638: Bathynella paranatans Serban, 1971"
4416989,"Gammarus leopoliensis Jazdzewski & Konopacka, 1989",SPECIES,ACCEPTED,Animalia,"4416989: Gammarus leopoliensis Jazdzewski & Konopacka, 1989 | 9895848: BOLD:ACQ3981"
4416993,"Gammarus balcanicus Schäferna, 1923",SPECIES,ACCEPTED,Animalia,"4416993: Gammarus balcanicus Schäferna, 1923 | 9848866: BOLD:ACQ4539 | 9892645: BOLD:ADD3921 | 9985732: BOLD:ADD0957 | 10092225: BOLD:ACQ4996 | 10300832: BOLD:ADD0960 | 10322801: BOLD:ADD2012 | 10346537: BOLD:ADH6786 | 10440281: BOLD:ACQ4540 | 10488034: BOLD:ACQ4903 | 10567994: BOLD:ADD2200 | 10591813: BOLD:ACQ5775"
4417330,"Niphargus transsylvanicus Schellenberg, 1934",SPECIES,ACCEPTED,Animalia,"8655212: Niphargus foreli transsylvanicus Schellenberg, 1934"
4423428,"Yersinella raymondii (Yersin, 1860)",SPECIES,ACCEPTED,Animalia,"4423428: Yersinella raymondii (Yersin, 1860)"
4424885,"Protaetia ungarica (Herbst, 1790)",SPECIES,ACCEPTED,Animalia,"4424885: Protaetia ungarica (Herbst, 1790)"
4425587,"Sinodendron cylindricum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4425587: Sinodendron cylindricum (Linnaeus, 1758)"
4425804,"Phyllopertha horticola (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4425804: Phyllopertha horticola (Linnaeus, 1758)"
4426507,"Ptinus sexpunctatus Panzer, 1789",SPECIES,ACCEPTED,Animalia,"4426507: Ptinus sexpunctatus Panzer, 1789"
4427239,"Hadrobregmus pertinax (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4427239: Hadrobregmus pertinax (Linnaeus, 1758)"
4427707,"Elmis aenea (Müller, 1806)",SPECIES,ACCEPTED,Animalia,"4427707: Elmis aenea (Müller, 1806) | 10355338: BOLD:AAF0074"
4427727,"Limnius perrisi (Dufour, 1843)",SPECIES,ACCEPTED,Animalia,"4427727: Limnius perrisi (Dufour, 1843) | 10520606: BOLD:ACT8585"
4428120,"Heterocerus obsoletus Curtis, 1828",SPECIES,ACCEPTED,Animalia,"4428120: Heterocerus obsoletus Curtis, 1828"
4428360,"Lopheros rubens (Gyllenhal, 1817)",SPECIES,ACCEPTED,Animalia,"4428360: Lopheros rubens (Gyllenhal, 1817)"
4428364,"Pyropterus nigroruber (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,"4428364: Pyropterus nigroruber (De Geer, 1774)"
4428461,"Prosternon tessellatum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4428461: Prosternon tessellatum (Linnaeus, 1758)"
4428942,"Agrypnus murinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4428942: Agrypnus murinus (Linnaeus, 1758)"
4429033,"Cidnopus pilosus (Leske, 1785)",SPECIES,ACCEPTED,Animalia,"4429033: Cidnopus pilosus (Leske, 1785)"
4429289,"Ctenicera cuprea (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4429289: Ctenicera cuprea (Fabricius, 1775)"
4429363,"Drasterius bimaculatus (Rossi, 1790)",SPECIES,ACCEPTED,Animalia,"4429363: Drasterius bimaculatus (Rossi, 1790)"
4429507,"Ampedus sanguinolentus (Schrank, 1776)",SPECIES,ACCEPTED,Animalia,"4429507: Ampedus sanguinolentus (Schrank, 1776)"
4429610,"Metacantharis discoidea (Ahrens, 1812)",SPECIES,ACCEPTED,Animalia,"4429610: Metacantharis discoidea (Ahrens, 1812)"
4429721,"Rhagonycha nigriventris Motschulsky, 1860",SPECIES,ACCEPTED,Animalia,"4429721: Rhagonycha nigriventris Motschulsky, 1860"
4429760,"Rhagonycha fulva (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"4429760: Rhagonycha fulva (Scopoli, 1763)"
4429807,"Rhagonycha lignosa (Müller, 1764)",SPECIES,ACCEPTED,Animalia,"4429807: Rhagonycha lignosa (Müller, 1764)"
4431087,"Melasis buprestoides (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"4431087: Melasis buprestoides (Linnaeus, 1760)"
4431220,"Acmaeoderella flavofasciata (Piller & Mitterpacher, 1783)",SPECIES,ACCEPTED,Animalia,"4431220: Acmaeoderella flavofasciata (Piller & Mitterpacher, 1783)"
4431495,"Kisanthobia ariasi (Robert, 1858)",SPECIES,ACCEPTED,Animalia,"4431495: Kisanthobia ariasi (Robert, 1858)"
4431622,"Anthaxia hungarica (Scopoli, 1772)",SPECIES,ACCEPTED,Animalia,"4431622: Anthaxia hungarica (Scopoli, 1772)"
4431731,"Anthaxia podolica Mannerheim, 1837",SPECIES,ACCEPTED,Animalia,"4431731: Anthaxia podolica Mannerheim, 1837"
4431813,"Anthaxia nitidula (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4431813: Anthaxia nitidula (Linnaeus, 1758) | 4431814: Anthaxia nitidula signaticollis Krynicki, 1832"
4432043,"Capnodis tenebrionis (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"4432043: Capnodis tenebrionis (Linnaeus, 1761)"
4432058,"Capnodis cariosa (Pallas, 1776)",SPECIES,ACCEPTED,Animalia,"4432058: Capnodis cariosa (Pallas, 1776)"
4432424,"Coraebus rubi (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4432424: Coraebus rubi (Linnaeus, 1767)"
4432427,"Coraebus elatus (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"4432427: Coraebus elatus (Fabricius, 1787)"
4432587,"Agrilus macroderus Abeille de Perrin, 1897",SPECIES,ACCEPTED,Animalia,"4432587: Agrilus macroderus Abeille de Perrin, 1897"
4432634,"Agrilus biguttatus (Fabricius, 1776)",SPECIES,ACCEPTED,Animalia,"4432634: Agrilus biguttatus (Fabricius, 1776)"
4432736,"Agrilus sinuatus (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"4432736: Agrilus sinuatus (Olivier, 1790)"
4433229,"Hololepta plana (Sulzer, 1776)",SPECIES,ACCEPTED,Animalia,"4433229: Hololepta plana (Sulzer, 1776)"
4433991,"Hydrochara flavipes (Steven, 1808)",SPECIES,ACCEPTED,Animalia,"4433991: Hydrochara flavipes (Steven, 1808)"
4436867,"Philonthus splendens (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4436867: Philonthus splendens (Fabricius, 1792)"
4437128,"Gabrius breviventer (Sperk, 1835)",SPECIES,ACCEPTED,Animalia,"4437128: Gabrius breviventer (Sperk, 1835)"
4437438,"Staphylinus caesareus Cederhjelm, 1798",SPECIES,ACCEPTED,Animalia,"4437438: Staphylinus caesareus Cederhjelm, 1798"
4437467,"Ontholestes murinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4437467: Ontholestes murinus (Linnaeus, 1758)"
4438002,"Stenus trisulcatus L.Benick, 1913",SPECIES,ACCEPTED,Animalia,"4438002: Stenus trisulcatus L.Benick, 1913"
4438004,"Stenus longipes Heer, 1839",SPECIES,ACCEPTED,Animalia,"4438004: Stenus longipes Heer, 1839"
4438078,"Stenus comma J.L.LeConte, 1863",SPECIES,ACCEPTED,Animalia,"4438078: Stenus comma J.L.LeConte, 1863"
4438479,"Sepedophilus constans (Fowler, 1888)",SPECIES,ACCEPTED,Animalia,"4438479: Sepedophilus constans (Fowler, 1888)"
4438583,"Tachyporus hypnorum (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4438583: Tachyporus hypnorum (Fabricius, 1775)"
4438593,"Tachyporus formosus A.H.Matthews, 1838",SPECIES,ACCEPTED,Animalia,"4438593: Tachyporus formosus A.H.Matthews, 1838"
4438884,"Lathrobium longulum Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438884: Lathrobium longulum Gravenhorst, 1802"
4439510,"Leptobium gracile (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4439510: Leptobium gracile (Gravenhorst, 1802)"
4448343,"Oiceoptoma thoracicum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448343: Oiceoptoma thoracicum (Linnaeus, 1758)"
4448375,"Silpha obscura Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4448375: Silpha obscura Linnaeus, 1758"
4448400,"Silpha carinata Herbst, 1783",SPECIES,ACCEPTED,Animalia,"4448400: Silpha carinata Herbst, 1783"
4448415,"Ablattaria laevigata (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4448415: Ablattaria laevigata (Fabricius, 1775)"
4448429,"Necrodes littoralis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448429: Necrodes littoralis (Linnaeus, 1758)"
4448439,"Phosphuga atrata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448439: Phosphuga atrata (Linnaeus, 1758)"
4448479,"Aclypea souverbii (Fairmaire, 1848)",SPECIES,ACCEPTED,Animalia,"4448479: Aclypea souverbii (Fairmaire, 1848)"
4448534,"Dendroxena quadrimaculata (Scopoli, 1771)",SPECIES,ACCEPTED,Animalia,"4448534: Dendroxena quadrimaculata (Scopoli, 1771)"
4448786,"Opilo mollis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448786: Opilo mollis (Linnaeus, 1758)"
4448789,"Opilo taeniatus (Klug, 1842)",SPECIES,ACCEPTED,Animalia,"4448789: Opilo taeniatus (Klug, 1842)"
4448819,"Thanasimus formicarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448819: Thanasimus formicarius (Linnaeus, 1758)"
4448858,"Tillus elongatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4448858: Tillus elongatus (Linnaeus, 1758)"
4449081,"Cordylepherus viridis (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"4449081: Cordylepherus viridis (Fabricius, 1787)"
4449151,"Anthocomus rufus (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"4449151: Anthocomus rufus (Herbst, 1784)"
4449160,"Anthocomus equestris (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"4449160: Anthocomus equestris (Fabricius, 1781)"
4449276,"Clanoptilus marginellus (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"4449276: Clanoptilus marginellus (Olivier, 1790)"
4449367,"Malachius aeneus (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"4449367: Malachius aeneus (Linnaeus, 1761)"
4449375,"Malachius bipustulatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4449375: Malachius bipustulatus (Linnaeus, 1758)"
4449455,"Peltis grossa (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4449455: Peltis grossa (Linnaeus, 1758)"
4449929,"Dasytes virens (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4450024: Aplocnemus virens (Suffrian, 1843)"
4450482,"Dacne bipustulata (Thunberg, 1781)",SPECIES,ACCEPTED,Animalia,"4450482: Dacne bipustulata (Thunberg, 1781)"
4450696,"Endomychus coccineus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4450696: Endomychus coccineus (Linnaeus, 1758)"
4451511,"Cucujus cinnaberinus (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"4451511: Cucujus cinnaberinus (Scopoli, 1763)"
4452079,"Byturus tomentosus (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,"4452079: Byturus tomentosus (De Geer, 1774)"
4452084,"Byturus ochraceus (Scriba, 1790)",SPECIES,ACCEPTED,Animalia,"4452084: Byturus ochraceus (Scriba, 1790)"
4452146,"Coccinula quatuordecimpustulata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452146: Coccinula quatuordecimpustulata (Linnaeus, 1758)"
4452221,"Anisosticta novemdecimpunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452221: Anisosticta novemdecimpunctata (Linnaeus, 1758)"
4452227,"Adalia decempunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452227: Adalia decempunctata (Linnaeus, 1758)"
4452235,"Calvia decemguttata (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4452235: Calvia decemguttata (Linnaeus, 1767)"
4452252,"Psyllobora vigintiduopunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452252: Psyllobora vigintiduopunctata (Linnaeus, 1758)"
4452254,"Halyzia sedecimguttata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452254: Halyzia sedecimguttata (Linnaeus, 1758)"
4452256,"Vibidia duodecimguttata (Poda, 1761)",SPECIES,ACCEPTED,Animalia,"4452256: Vibidia duodecimguttata (Poda, 1761)"
4452258,"Tytthaspis sedecimpunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452258: Tytthaspis sedecimpunctata (Linnaeus, 1758)"
4452265,"Cynegetis impunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452265: Cynegetis impunctata (Linnaeus, 1758)"
4452268,"Henosepilachna argus (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"4452268: Henosepilachna argus (Geoffroy, 1785)"
4453860,"Stenomax aeneus (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"4453860: Stenomax aeneus (Scopoli, 1763)"
4454563,"Gnaptor spinimanus (Pallas, 1781)",SPECIES,ACCEPTED,Animalia,"4454563: Gnaptor spinimanus (Pallas, 1781)"
4454606,"Blaps lethifera Marsham, 1802",SPECIES,ACCEPTED,Animalia,"4454606: Blaps lethifera Marsham, 1802"
4454749,"Opatrum sabulosum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"4454749: Opatrum sabulosum (Linnaeus, 1761)"
4454813,"Lagria hirta (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4454813: Lagria hirta (Linnaeus, 1758)"
4454996,"Cteniopus sulphureus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4454994: Cteniopus flavus (Scopoli, 1763)"
4455032,"Podonta nigrita (Fabricius, 1794)",SPECIES,ACCEPTED,Animalia,"4455032: Podonta nigrita (Fabricius, 1794)"
4455954,"Pimelia subglobosa (Pallas, 1781)",SPECIES,ACCEPTED,Animalia,"4455954: Pimelia subglobosa (Pallas, 1781)"
4456161,"Vincenzellus ruficollis (Panzer, 1794)",SPECIES,ACCEPTED,Animalia,"4456161: Vincenzellus ruficollis (Panzer, 1794)"
4456501,"Curtimorda maculosa (Naezen, 1794)",SPECIES,ACCEPTED,Animalia,"4456501: Curtimorda maculosa (Naezen, 1794)"
4457031,"Stenoria analis Schaum, 1859",SPECIES,ACCEPTED,Animalia,"4457031: Stenoria analis Schaum, 1859"
4457186,"Alosimus syriacus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4457186: Alosimus syriacus (Linnaeus, 1758)"
4457227,"Lydus trimaculatus Fabricius, 1775",SPECIES,ACCEPTED,Animalia,"4457227: Lydus trimaculatus Fabricius, 1775"
4457414,"Hycleus polymorphus (Pallas, 1771)",SPECIES,ACCEPTED,Animalia,"4457414: Hycleus polymorphus (Pallas, 1771)"
4457470,"Meloe decorus Brandt & Erichson, 1832",SPECIES,ACCEPTED,Animalia,"4457470: Meloe decorus Brandt & Erichson, 1832"
4457477,"Meloe violaceus Marsham, 1802",SPECIES,ACCEPTED,Animalia,"4457477: Meloe violaceus Marsham, 1802"
4457483,"Meloe proscarabaeus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4457483: Meloe proscarabaeus Linnaeus, 1758"
4457570,"Meloe cicatricosus Leach, 1813",SPECIES,ACCEPTED,Animalia,"4457570: Meloe cicatricosus Leach, 1813"
